,date,data
0,2020-12-31 15:59:00,6.738569124676255
1,2020-12-31 16:00:00,6.695917723901134
2,2020-12-31 16:01:00,6.65313731339053
3,2020-12-31 16:02:00,6.610229970046268
4,2020-12-31 16:03:00,6.567197806259902
5,2020-12-31 16:04:00,6.524042969179153
6,2020-12-31 16:05:00,6.480767639282228
7,2020-12-31 16:06:00,6.437374031803267
8,2020-12-31 16:07:00,6.3938643938336766
9,2020-12-31 16:08:00,6.350241005699082
10,2020-12-31 16:09:00,6.306506180238773
11,2020-12-31 16:10:00,6.262662261545371
12,2020-12-31 16:11:00,6.21871162495542
13,2020-12-31 16:12:00,6.174656676930903
14,2020-12-31 16:13:00,6.13049985353378
15,2020-12-31 16:14:00,6.0862436211014685
16,2020-12-31 16:15:00,6.041890474640564
17,2020-12-31 16:16:00,5.997442937726539
18,2020-12-31 16:17:00,5.9529035624397295
19,2020-12-31 16:18:00,5.908274927988283
20,2020-12-31 16:19:00,5.863559639895597
21,2020-12-31 16:20:00,5.818760331482214
22,2020-12-31 16:21:00,5.773879659990474
23,2020-12-31 16:22:00,5.728920309570469
24,2020-12-31 16:23:00,5.683884987410867
25,2020-12-31 16:24:00,5.638776425156312
26,2020-12-31 16:25:00,5.593597378080116
27,2020-12-31 16:26:00,5.548350623610264
28,2020-12-31 16:27:00,5.503038961176854
29,2020-12-31 16:28:00,5.4576652120835965
30,2020-12-31 16:29:00,5.412232217669958
31,2020-12-31 16:30:00,5.366742839998206
32,2020-12-31 16:31:00,5.321199960027821
33,2020-12-31 16:32:00,5.275606477422005
34,2020-12-31 16:33:00,5.229965310396012
35,2020-12-31 16:34:00,5.184279393851494
36,2020-12-31 16:35:00,5.138551679990826
37,2020-12-31 16:36:00,5.092785136690194
38,2020-12-31 16:37:00,5.046982746475294
39,2020-12-31 16:38:00,5.001147507950048
40,2020-12-31 16:39:00,4.9552824320749
41,2020-12-31 16:40:00,4.909390543496641
42,2020-12-31 16:41:00,4.863474879662589
43,2020-12-31 16:42:00,4.817538489024313
44,2020-12-31 16:43:00,4.771584431631318
45,2020-12-31 16:44:00,4.725615777331631
46,2020-12-31 16:45:00,4.6796356054091115
47,2020-12-31 16:46:00,4.633647004363976
48,2020-12-31 16:47:00,4.58765307029536
49,2020-12-31 16:48:00,4.541656906467768
50,2020-12-31 16:49:00,4.495661623210214
51,2020-12-31 16:50:00,4.4496703359060925
52,2020-12-31 16:51:00,4.403686165577824
53,2020-12-31 16:52:00,4.357712237202048
54,2020-12-31 16:53:00,4.31175167862678
55,2020-12-31 16:54:00,4.265807621707366
56,2020-12-31 16:55:00,4.219883199444283
57,2020-12-31 16:56:00,4.173981545543072
58,2020-12-31 16:57:00,4.128105795558656
59,2020-12-31 16:58:00,4.082259083051725
60,2020-12-31 16:59:00,4.036444542128128
61,2020-12-31 17:00:00,3.9906653035785804
62,2020-12-31 17:01:00,3.944924496164502
63,2020-12-31 17:02:00,3.89922524546841
64,2020-12-31 17:03:00,3.8535706725223124
65,2020-12-31 17:04:00,3.8079638933198035
66,2020-12-31 17:05:00,3.762408018611192
67,2020-12-31 17:06:00,3.716906152102021
68,2020-12-31 17:07:00,3.6714613908099745
69,2020-12-31 17:08:00,3.626076823250512
70,2020-12-31 17:09:00,3.5807555292451383
71,2020-12-31 17:10:00,3.5355005794674343
72,2020-12-31 17:11:00,3.4903150339433227
73,2020-12-31 17:12:00,3.4452019412200716
74,2020-12-31 17:13:00,3.400164339288215
75,2020-12-31 17:14:00,3.3552052520299056
76,2020-12-31 17:15:00,3.3103276915954067
77,2020-12-31 17:16:00,3.2655346546994286
78,2020-12-31 17:17:00,3.2208291238601956
79,2020-12-31 17:18:00,3.17621406630928
80,2020-12-31 17:19:00,3.1316924323740825
81,2020-12-31 17:20:00,3.0872671560984895
82,2020-12-31 17:21:00,3.042941153224217
83,2020-12-31 17:22:00,2.9987173210348144
84,2020-12-31 17:23:00,2.954598538203531
85,2020-12-31 17:24:00,2.910587662913852
86,2020-12-31 17:25:00,2.866687532877512
87,2020-12-31 17:26:00,2.822900964869773
88,2020-12-31 17:27:00,2.7792307530425813
89,2020-12-31 17:28:00,2.735679669570494
90,2020-12-31 17:29:00,2.69225046279805
91,2020-12-31 17:30:00,2.6489458565237354
92,2020-12-31 17:31:00,2.6057685512078357
93,2020-12-31 17:32:00,2.562721220497542
94,2020-12-31 17:33:00,2.519806512330643
95,2020-12-31 17:34:00,2.4770270488194397
96,2020-12-31 17:35:00,2.4343854231341826
97,2020-12-31 17:36:00,2.3918842021068185
98,2020-12-31 17:37:00,2.3495259225349225
99,2020-12-31 17:38:00,2.307313092400449
100,2020-12-31 17:39:00,2.2652481902236317
101,2020-12-31 17:40:00,2.2233336634512466
102,2020-12-31 17:41:00,2.1815719284152846
103,2020-12-31 17:42:00,2.139965370278365
104,2020-12-31 17:43:00,2.0985163411700944
105,2020-12-31 17:44:00,2.0572271610731714
106,2020-12-31 17:45:00,2.0161001159645937
107,2020-12-31 17:46:00,1.975137457808768
108,2020-12-31 17:47:00,1.9343414045523797
109,2020-12-31 17:48:00,1.893714138591284
110,2020-12-31 17:49:00,1.8532578062431004
111,2020-12-31 17:50:00,1.812974518955783
112,2020-12-31 17:51:00,1.7728663499428987
113,2020-12-31 17:52:00,1.7329353366655582
114,2020-12-31 17:53:00,1.6931834778199288
115,2020-12-31 17:54:00,1.6536127342159408
116,2020-12-31 17:55:00,1.6142250284813804
117,2020-12-31 17:56:00,1.5750222435915222
118,2020-12-31 17:57:00,1.5360062229575095
119,2020-12-31 17:58:00,1.4971787705003792
120,2020-12-31 17:59:00,1.458541649028671
121,2020-12-31 18:00:00,1.4200965810403996
122,2020-12-31 18:01:00,1.381845247436018
123,2020-12-31 18:02:00,1.343789287329074
124,2020-12-31 18:03:00,1.3059302981620864
125,2020-12-31 18:04:00,1.2682698344992385
126,2020-12-31 18:05:00,1.230809408469259
127,2020-12-31 18:06:00,1.1935504888644646
128,2020-12-31 18:07:00,1.1564945004560812
129,2020-12-31 18:08:00,1.1196428252465551
130,2020-12-31 18:09:00,1.0829968000872492
131,2020-12-31 18:10:00,1.0465577176220708
132,2020-12-31 18:11:00,1.0103268260083362
133,2020-12-31 18:12:00,0.974305327834025
134,2020-12-31 18:13:00,0.9384943811157221
135,2020-12-31 18:14:00,0.9028950973252283
136,2020-12-31 18:15:00,0.8675085425581821
137,2020-12-31 18:16:00,0.8323357369714197
138,2020-12-31 18:17:00,0.7973776541594468
139,2020-12-31 18:18:00,0.7626352210867227
140,2020-12-31 18:19:00,0.7281093183599064
141,2020-12-31 18:20:00,0.6938007792879062
142,2020-12-31 18:21:00,0.6597103904672594
143,2020-12-31 18:22:00,0.6258388908746602
144,2020-12-31 18:23:00,0.5921869721896982
145,2020-12-31 18:24:00,0.5587552788163158
146,2020-12-31 18:25:00,0.5255444072078856
147,2020-12-31 18:26:00,0.4925549058125286
148,2020-12-31 18:27:00,0.4597872760438168
149,2020-12-31 18:28:00,0.42724197021589383
150,2020-12-31 18:29:00,0.39491939384138786
151,2020-12-31 18:30:00,0.36281990327241054
152,2020-12-31 18:31:00,0.33094380718160527
153,2020-12-31 18:32:00,0.2992913662360928
154,2020-12-31 18:33:00,0.26786279254828343
155,2020-12-31 18:34:00,0.2366582501263771
156,2020-12-31 18:35:00,0.20567785501080993
157,2020-12-31 18:36:00,0.1749216746104175
158,2020-12-31 18:37:00,0.1443897287120859
159,2020-12-31 18:38:00,0.11408198855481505
160,2020-12-31 18:39:00,0.08399837731618419
161,2020-12-31 18:40:00,0.054138770610277304
162,2020-12-31 18:41:00,0.02450299574659972
163,2020-12-31 18:42:00,-0.004909167949848951
164,2020-12-31 18:43:00,-0.03409798812957952
165,2020-12-31 18:44:00,-0.06306378104818347
166,2020-12-31 18:45:00,-0.091806909330861
167,2020-12-31 18:46:00,-0.12032778384515204
168,2020-12-31 18:47:00,-0.14862686233205546
169,2020-12-31 18:48:00,-0.17670464919237364
170,2020-12-31 18:49:00,-0.20456169625866458
171,2020-12-31 18:50:00,-0.23219860117323507
172,2020-12-31 18:51:00,-0.25961600881170876
173,2020-12-31 18:52:00,-0.28681460996316643
174,2020-12-31 18:53:00,-0.3137951410738192
175,2020-12-31 18:54:00,-0.3405583847026736
176,2020-12-31 18:55:00,-0.36710516888329087
177,2020-12-31 18:56:00,-0.3934363664685042
178,2020-12-31 18:57:00,-0.41955289574986104
179,2020-12-31 18:58:00,-0.4454557191610105
180,2020-12-31 18:59:00,-0.4711458438454301
181,2020-12-31 19:00:00,-0.49662432095971476
182,2020-12-31 19:01:00,-0.5218922450096678
183,2020-12-31 19:02:00,-0.5469507541592139
184,2020-12-31 19:03:00,-0.571801029841918
185,2020-12-31 19:04:00,-0.5964442953493257
186,2020-12-31 19:05:00,-0.6208818172122083
187,2020-12-31 19:06:00,-0.6451149030117711
188,2020-12-31 19:07:00,-0.6691449024708471
189,2020-12-31 19:08:00,-0.6929732062732075
190,2020-12-31 19:09:00,-0.7166012455110848
191,2020-12-31 19:10:00,-0.7400304918931043
192,2020-12-31 19:11:00,-0.7632624569684412
193,2020-12-31 19:12:00,-0.7862986913537983
194,2020-12-31 19:13:00,-0.8091407850333237
195,2020-12-31 19:14:00,-0.8317903661344501
196,2020-12-31 19:15:00,-0.8542491009748594
197,2020-12-31 19:16:00,-0.8765186934614733
198,2020-12-31 19:17:00,-0.8986008842946155
199,2020-12-31 19:18:00,-0.9204974508211408
200,2020-12-31 19:19:00,-0.9422102067001198
201,2020-12-31 19:20:00,-0.9637410004477371
202,2020-12-31 19:21:00,-0.9850917162526016
203,2020-12-31 19:22:00,-1.0062642720566075
204,2020-12-31 19:23:00,-1.0272606202226846
205,2020-12-31 19:24:00,-1.048082746266705
206,2020-12-31 19:25:00,-1.0687326683035063
207,2020-12-31 19:26:00,-1.0892124367974685
208,2020-12-31 19:27:00,-1.109524133878463
209,2020-12-31 19:28:00,-1.1296698724696623
210,2020-12-31 19:29:00,-1.149651796157064
211,2020-12-31 19:30:00,-1.169472078109452
212,2020-12-31 19:31:00,-1.189132920922979
213,2020-12-31 19:32:00,-1.2086365557194738
214,2020-12-31 19:33:00,-1.227985241450579
215,2020-12-31 19:34:00,-1.247181264613282
216,2020-12-31 19:35:00,-1.2662269381711801
217,2020-12-31 19:36:00,-1.2851246012841542
218,2020-12-31 19:37:00,-1.3038766186768245
219,2020-12-31 19:38:00,-1.3224853793467315
220,2020-12-31 19:39:00,-1.3409532967254914
221,2020-12-31 19:40:00,-1.3592828077573929
222,2020-12-31 19:41:00,-1.3774763716152665
223,2020-12-31 19:42:00,-1.3955364701924686
224,2020-12-31 19:43:00,-1.4134656060502755
225,2020-12-31 19:44:00,-1.431266303024374
226,2020-12-31 19:45:00,-1.4489411046869622
227,2020-12-31 19:46:00,-1.4664925737981385
228,2020-12-31 19:47:00,-1.4839232918880763
229,2020-12-31 19:48:00,-1.5012358583235714
230,2020-12-31 19:49:00,-1.5184328894957047
231,2020-12-31 19:50:00,-1.5355170184832347
232,2020-12-31 19:51:00,-1.5524908938299458
233,2020-12-31 19:52:00,-1.569357179295869
234,2020-12-31 19:53:00,-1.5861185529268613
235,2020-12-31 19:54:00,-1.6027777061246655
236,2020-12-31 19:55:00,-1.619337343281886
237,2020-12-31 19:56:00,-1.6358001810438796
238,2020-12-31 19:57:00,-1.652168946923932
239,2020-12-31 19:58:00,-1.668446379682737
240,2020-12-31 19:59:00,-1.6846352273199083
241,2020-12-31 20:00:00,-1.700738247510752
